,num_revs,state,category
165,1,QC,Diners
166,3,QC,Diners
167,2,QC,Diners
168,2,QC,Diners
169,1,QC,Diners
170,1,QC,Diners
171,3,QC,Diners
172,1,QC,Diners
173,2,QC,Diners
174,2,QC,Diners
175,1,QC,Diners
176,1,QC,Diners
177,1,QC,Diners
178,2,QC,Diners
179,1,QC,Diners
180,2,QC,Diners
181,1,QC,Diners
182,1,QC,Diners
183,1,QC,Diners
184,1,QC,Diners
185,1,QC,Diners
186,1,QC,Diners
187,1,QC,Diners
188,1,QC,Diners
189,1,QC,Diners
190,1,QC,Diners
191,1,QC,Diners
192,1,QC,Diners
193,1,QC,Diners
194,1,QC,Diners
195,1,QC,Diners
196,1,QC,Diners
197,1,QC,Diners
198,1,QC,Diners
199,1,QC,Diners
200,2,QC,Diners
201,1,QC,Diners
202,1,QC,Diners
203,1,QC,Diners
204,1,QC,Diners
205,1,QC,Diners
206,1,QC,Diners
207,1,QC,Diners
208,8,QC,Canadian (New)
209,8,QC,Canadian (New)
210,1,QC,Canadian (New)
211,7,QC,Canadian (New)
212,6,QC,Canadian (New)
213,7,QC,Canadian (New)
214,3,QC,Canadian (New)
215,4,QC,Canadian (New)
216,4,QC,Canadian (New)
217,8,QC,Canadian (New)
218,4,QC,Canadian (New)
219,6,QC,Canadian (New)
220,3,QC,Canadian (New)
221,6,QC,Canadian (New)
222,9,QC,Canadian (New)
223,10,QC,Canadian (New)
224,2,QC,Canadian (New)
225,9,QC,Canadian (New)
226,7,QC,Canadian (New)
227,7,QC,Canadian (New)
228,9,QC,Canadian (New)
229,9,QC,Canadian (New)
230,7,QC,Canadian (New)
231,5,QC,Canadian (New)
232,5,QC,Canadian (New)
233,8,QC,Canadian (New)
234,3,QC,Canadian (New)
235,8,QC,Canadian (New)
236,11,QC,Canadian (New)
237,7,QC,Canadian (New)
238,4,QC,Canadian (New)
239,2,QC,Canadian (New)
240,9,QC,Canadian (New)
241,1,QC,Canadian (New)
242,3,QC,Canadian (New)
243,7,QC,Canadian (New)
244,2,QC,Canadian (New)
245,6,QC,Canadian (New)
246,2,QC,Canadian (New)
247,4,QC,Canadian (New)
248,10,QC,Canadian (New)
249,15,QC,Canadian (New)
250,2,QC,Canadian (New)
251,6,QC,Canadian (New)
252,8,QC,Canadian (New)
253,5,QC,Canadian (New)
254,3,QC,Canadian (New)
255,7,QC,Canadian (New)
256,7,QC,Canadian (New)
257,8,QC,Canadian (New)
258,1,QC,Canadian (New)
259,1,QC,Canadian (New)
260,3,QC,Canadian (New)
261,1,QC,Canadian (New)
262,6,QC,Canadian (New)
263,3,QC,Canadian (New)
264,3,QC,Canadian (New)
265,7,QC,Canadian (New)
266,3,QC,Canadian (New)
267,1,QC,Canadian (New)
268,3,QC,Canadian (New)
269,8,QC,Canadian (New)
270,4,QC,Canadian (New)
271,2,QC,Canadian (New)
272,2,QC,Canadian (New)
273,6,QC,Canadian (New)
274,6,QC,Canadian (New)
275,3,QC,Canadian (New)
276,12,QC,Canadian (New)
277,1,QC,Canadian (New)
278,3,QC,Canadian (New)
279,12,QC,Canadian (New)
280,6,QC,Canadian (New)
281,4,QC,Canadian (New)
282,8,QC,Canadian (New)
283,4,QC,Canadian (New)
284,2,QC,Canadian (New)
285,8,QC,Canadian (New)
286,6,QC,Canadian (New)
287,1,QC,Canadian (New)
288,4,QC,Canadian (New)
289,1,QC,Canadian (New)
290,2,QC,Canadian (New)
291,5,QC,Canadian (New)
292,8,QC,Canadian (New)
293,4,QC,Canadian (New)
294,5,QC,Canadian (New)
295,2,QC,Canadian (New)
296,5,QC,Canadian (New)
297,2,QC,Canadian (New)
298,7,QC,Canadian (New)
299,6,QC,Canadian (New)
300,3,QC,Canadian (New)
301,8,QC,Canadian (New)
302,5,QC,Canadian (New)
303,6,QC,Canadian (New)
304,6,QC,Canadian (New)
305,5,QC,Canadian (New)
306,4,QC,Canadian (New)
307,5,QC,Canadian (New)
308,5,QC,Canadian (New)
309,7,QC,Canadian (New)
310,1,QC,Canadian (New)
311,9,QC,Canadian (New)
312,2,QC,Canadian (New)
313,4,QC,Canadian (New)
314,3,QC,Canadian (New)
315,3,QC,Canadian (New)
316,7,QC,Canadian (New)
317,4,QC,Canadian (New)
318,6,QC,Canadian (New)
319,3,QC,Canadian (New)
320,3,QC,Canadian (New)
321,4,QC,Canadian (New)
322,1,QC,Canadian (New)
323,4,QC,Canadian (New)
324,2,QC,Canadian (New)
325,3,QC,Canadian (New)
326,7,QC,Canadian (New)
327,8,QC,Canadian (New)
328,1,QC,Canadian (New)
329,3,QC,Canadian (New)
330,3,QC,Canadian (New)
331,2,QC,Canadian (New)
332,1,QC,Canadian (New)
333,4,QC,Canadian (New)
334,5,QC,Canadian (New)
335,3,QC,Canadian (New)
336,5,QC,Canadian (New)
337,4,QC,Canadian (New)
338,2,QC,Canadian (New)
339,7,QC,Canadian (New)
340,6,QC,Canadian (New)
341,3,QC,Canadian (New)
342,4,QC,Canadian (New)
343,7,QC,Canadian (New)
344,3,QC,Canadian (New)
345,4,QC,Canadian (New)
346,5,QC,Canadian (New)
347,3,QC,Canadian (New)
348,2,QC,Canadian (New)
349,5,QC,Canadian (New)
350,6,QC,Canadian (New)
351,2,QC,Canadian (New)
352,3,QC,Canadian (New)
353,4,QC,Canadian (New)
354,3,QC,Canadian (New)
355,4,QC,Canadian (New)
356,1,QC,Canadian (New)
357,5,QC,Canadian (New)
358,7,QC,Canadian (New)
359,1,QC,Canadian (New)
360,3,QC,Canadian (New)
361,3,QC,Canadian (New)
362,8,QC,Canadian (New)
363,5,QC,Canadian (New)
364,4,QC,Canadian (New)
365,8,QC,Canadian (New)
366,3,QC,Canadian (New)
367,2,QC,Canadian (New)
368,2,QC,Canadian (New)
369,2,QC,Canadian (New)
370,1,QC,Canadian (New)
371,3,QC,Canadian (New)
372,1,QC,Canadian (New)
373,2,QC,Canadian (New)
374,7,QC,Canadian (New)
375,2,QC,Canadian (New)
376,3,QC,Canadian (New)
377,1,QC,Canadian (New)
378,2,QC,Canadian (New)
379,1,QC,Canadian (New)
380,5,QC,Canadian (New)
381,1,QC,Canadian (New)
382,1,QC,Canadian (New)
383,3,QC,Canadian (New)
384,5,QC,Canadian (New)
385,1,QC,Canadian (New)
386,4,QC,Canadian (New)
387,6,QC,Canadian (New)
388,2,QC,Canadian (New)
389,2,QC,Canadian (New)
390,1,QC,Canadian (New)
391,1,QC,Canadian (New)
392,4,QC,Canadian (New)
393,6,QC,Canadian (New)
394,1,QC,Canadian (New)
395,3,QC,Canadian (New)
396,2,QC,Canadian (New)
397,4,QC,Canadian (New)
398,1,QC,Canadian (New)
399,2,QC,Canadian (New)
400,3,QC,Canadian (New)
401,4,QC,Canadian (New)
402,4,QC,Canadian (New)
403,3,QC,Canadian (New)
404,4,QC,Canadian (New)
405,1,QC,Canadian (New)
406,1,QC,Canadian (New)
407,2,QC,Canadian (New)
408,4,QC,Canadian (New)
409,1,QC,Canadian (New)
410,2,QC,Canadian (New)
411,3,QC,Canadian (New)
412,5,QC,Canadian (New)
413,3,QC,Canadian (New)
414,1,QC,Canadian (New)
415,2,QC,Canadian (New)
416,3,QC,Canadian (New)
417,4,QC,Canadian (New)
418,3,QC,Canadian (New)
419,2,QC,Canadian (New)
420,6,QC,Canadian (New)
421,1,QC,Canadian (New)
422,3,QC,Canadian (New)
423,4,QC,Canadian (New)
424,3,QC,Canadian (New)
425,8,QC,Canadian (New)
426,5,QC,Canadian (New)
427,3,QC,Canadian (New)
428,3,QC,Canadian (New)
429,4,QC,Canadian (New)
430,1,QC,Canadian (New)
431,4,QC,Canadian (New)
432,1,QC,Canadian (New)
433,4,QC,Canadian (New)
434,3,QC,Canadian (New)
435,2,QC,Canadian (New)
436,2,QC,Canadian (New)
437,1,QC,Canadian (New)
438,1,QC,Canadian (New)
439,1,QC,Canadian (New)
440,1,QC,Canadian (New)
441,2,QC,Canadian (New)
442,7,QC,Canadian (New)
443,4,QC,Canadian (New)
444,1,QC,Canadian (New)
445,2,QC,Canadian (New)
446,2,QC,Canadian (New)
447,2,QC,Canadian (New)
448,1,QC,Canadian (New)
449,2,QC,Canadian (New)
450,2,QC,Canadian (New)
451,4,QC,Canadian (New)
452,1,QC,Canadian (New)
453,2,QC,Canadian (New)
454,3,QC,Canadian (New)
455,2,QC,Canadian (New)
456,2,QC,Canadian (New)
457,1,QC,Canadian (New)
458,1,QC,Canadian (New)
459,2,QC,Canadian (New)
460,1,QC,Canadian (New)
461,2,QC,Canadian (New)
462,1,QC,Canadian (New)
463,2,QC,Canadian (New)
464,1,QC,Canadian (New)
465,2,QC,Canadian (New)
466,3,QC,Canadian (New)
467,1,QC,Canadian (New)
468,1,QC,Canadian (New)
469,2,QC,Canadian (New)
470,1,QC,Canadian (New)
471,1,QC,Canadian (New)
472,2,QC,Canadian (New)
473,1,QC,Canadian (New)
474,1,QC,Canadian (New)
475,1,QC,Canadian (New)
476,1,QC,Canadian (New)
477,1,QC,Canadian (New)
478,1,QC,Canadian (New)
479,1,QC,Canadian (New)
480,2,QC,Canadian (New)
481,1,QC,Canadian (New)
482,1,QC,Canadian (New)
483,1,QC,Canadian (New)
484,1,QC,Canadian (New)
485,1,QC,Canadian (New)
486,1,QC,Canadian (New)
487,1,QC,Canadian (New)
488,1,QC,Canadian (New)
489,1,QC,Canadian (New)
490,1,QC,Canadian (New)
491,1,QC,Canadian (New)
492,1,QC,Fast Food
493,1,QC,Fast Food
494,2,QC,Fast Food
495,1,QC,Fast Food
496,1,QC,Fast Food
497,1,QC,Fast Food
498,2,QC,Fast Food
499,2,QC,Fast Food
500,1,QC,Fast Food
501,1,QC,Fast Food
502,1,QC,Fast Food
503,2,QC,Fast Food
504,1,QC,Fast Food
505,2,QC,Fast Food
506,1,QC,Fast Food
507,1,QC,Fast Food
508,1,QC,Fast Food
509,1,QC,Fast Food
510,1,QC,Fast Food
511,1,QC,Fast Food
512,1,QC,Fast Food
513,1,QC,Fast Food
514,1,QC,Fast Food
515,2,QC,Fast Food
516,1,QC,Fast Food
517,1,QC,Fast Food
518,1,QC,Fast Food
519,1,QC,Fast Food
520,1,QC,Fast Food
521,2,QC,Fast Food
522,1,QC,Fast Food
523,4,QC,Fast Food
524,1,QC,Fast Food
525,1,QC,Fast Food
526,1,QC,Fast Food
527,2,QC,Fast Food
528,1,QC,Fast Food
529,1,QC,Fast Food
530,1,QC,Fast Food
531,1,QC,Fast Food
532,1,QC,Fast Food
533,1,QC,Fast Food
534,1,QC,Fast Food
535,1,QC,Fast Food
536,1,QC,Fast Food
537,1,QC,Fast Food
538,1,QC,Fast Food
539,1,QC,Fast Food
540,2,QC,Fast Food
541,1,QC,Fast Food
542,2,QC,Fast Food
543,1,QC,Fast Food
544,1,QC,Fast Food
545,1,QC,Fast Food
546,1,QC,Fast Food
547,2,QC,Fast Food
548,1,QC,Fast Food
549,1,QC,Fast Food
550,1,QC,Fast Food
551,1,QC,Fast Food
552,1,QC,Fast Food
553,1,QC,Fast Food
554,1,QC,Fast Food
555,1,QC,Fast Food
556,1,QC,Fast Food
557,1,QC,Fast Food
558,1,QC,Fast Food
559,1,QC,Fast Food
560,2,QC,Fast Food
561,1,QC,Fast Food
562,1,QC,Fast Food
563,2,QC,Fast Food
564,1,QC,Fast Food
565,1,QC,Fast Food
566,1,QC,Fast Food
567,1,QC,Fast Food
568,1,QC,Fast Food
569,1,QC,Fast Food
570,2,QC,Fast Food
571,1,QC,Fast Food
572,1,QC,Fast Food
573,1,QC,Fast Food
574,1,QC,Fast Food
575,1,QC,Fast Food
576,1,QC,Fast Food
577,1,QC,Fast Food
578,1,QC,Fast Food
579,1,QC,Fast Food
580,1,QC,Fast Food
581,2,QC,Fast Food
582,1,QC,Fast Food
583,1,QC,Fast Food
584,1,QC,Fast Food
585,3,QC,Bakeries
586,3,QC,Bakeries
587,1,QC,Bakeries
588,1,QC,Bakeries
589,1,QC,Bakeries
590,2,QC,Bakeries
591,2,QC,Bakeries
592,3,QC,Bakeries
593,1,QC,Bakeries
594,1,QC,Bakeries
595,1,QC,Bakeries
596,1,QC,Bakeries
597,1,QC,Bakeries
598,1,QC,Bakeries
599,3,QC,Bakeries
600,2,QC,Bakeries
601,2,QC,Bakeries
602,2,QC,Bakeries
603,1,QC,Bakeries
604,3,QC,Bakeries
605,1,QC,Bakeries
606,1,QC,Bakeries
607,2,QC,Bakeries
608,1,QC,Bakeries
609,2,QC,Bakeries
610,3,QC,Bakeries
611,1,QC,Bakeries
612,2,QC,Bakeries
613,2,QC,Bakeries
614,1,QC,Bakeries
615,1,QC,Bakeries
616,1,QC,Bakeries
617,2,QC,Bakeries
618,3,QC,Bakeries
619,4,QC,Bakeries
620,2,QC,Bakeries
621,1,QC,Bakeries
622,1,QC,Bakeries
623,2,QC,Bakeries
624,1,QC,Bakeries
625,1,QC,Bakeries
626,3,QC,Bakeries
627,2,QC,Bakeries
628,1,QC,Bakeries
629,1,QC,Bakeries
630,1,QC,Bakeries
631,1,QC,Bakeries
632,1,QC,Bakeries
633,2,QC,Bakeries
634,1,QC,Bakeries
635,3,QC,Bakeries
636,1,QC,Bakeries
637,1,QC,Bakeries
638,2,QC,Bakeries
639,4,QC,Bakeries
640,1,QC,Bakeries
641,1,QC,Bakeries
642,1,QC,Bakeries
643,2,QC,Bakeries
644,1,QC,Bakeries
645,2,QC,Bakeries
646,1,QC,Bakeries
647,1,QC,Bakeries
648,1,QC,Bakeries
649,1,QC,Bakeries
650,1,QC,Bakeries
651,1,QC,Bakeries
652,1,QC,Bakeries
653,1,QC,Bakeries
654,1,QC,Bakeries
655,2,QC,Bakeries
656,2,QC,Bakeries
657,2,QC,Bakeries
658,1,QC,Bakeries
659,1,QC,Bakeries
660,2,QC,Bakeries
661,1,QC,Bakeries
662,1,QC,Bakeries
663,1,QC,Bakeries
664,1,QC,Bakeries
665,1,QC,Bakeries
666,1,QC,Bakeries
667,2,QC,Bakeries
668,1,QC,Bakeries
669,1,QC,Bakeries
670,1,QC,Bakeries
671,1,QC,Bakeries
672,2,QC,Bakeries
673,1,QC,Bakeries
674,2,QC,Bakeries
675,1,QC,Bakeries
676,3,QC,Bakeries
677,1,QC,Bakeries
678,1,QC,Bakeries
679,1,QC,Bakeries
680,1,QC,Bakeries
681,1,QC,Bakeries
682,2,QC,Bakeries
683,1,QC,Bakeries
684,1,QC,Bakeries
685,1,QC,Bakeries
686,1,QC,Bakeries
687,1,QC,Bakeries
688,1,QC,Bakeries
689,1,QC,Bakeries
690,1,QC,Bakeries
691,1,QC,Bakeries
692,1,QC,Bakeries
693,1,QC,Bakeries
694,1,QC,Bakeries
695,2,QC,Bakeries
696,1,QC,Bakeries
697,1,QC,Bakeries
698,1,QC,Bakeries
699,1,QC,Bakeries
700,1,QC,Bakeries
701,2,QC,Bakeries
702,1,QC,Bakeries
703,1,QC,Bakeries
704,1,QC,Bakeries
705,1,QC,Bakeries
706,1,QC,Bakeries
707,1,QC,Bakeries
708,1,QC,Bakeries
709,1,QC,Bakeries
710,1,QC,Bakeries
711,1,QC,Bakeries
712,1,QC,Bakeries
713,1,QC,Bakeries
714,1,QC,Bakeries
715,1,QC,Bakeries
716,1,QC,Bakeries
717,1,QC,Bakeries
718,8,ON,Thai
719,7,ON,Thai
720,10,ON,Thai
721,11,ON,Thai
722,3,ON,Thai
723,15,ON,Thai
724,14,ON,Thai
725,1,ON,Thai
726,7,ON,Thai
727,7,ON,Thai
728,8,ON,Thai
729,9,ON,Thai
730,8,ON,Thai
731,12,ON,Thai
732,7,ON,Thai
733,9,ON,Thai
734,8,ON,Thai
735,19,ON,Thai
736,10,ON,Thai
737,3,ON,Thai
738,9,ON,Thai
739,7,ON,Thai
740,10,ON,Thai
741,4,ON,Thai
742,3,ON,Thai
743,5,ON,Thai
744,7,ON,Thai
745,12,ON,Thai
746,17,ON,Thai
747,13,ON,Thai
748,8,ON,Thai
749,1,ON,Thai
750,10,ON,Thai
751,6,ON,Thai
752,8,ON,Thai
753,4,ON,Thai
754,5,ON,Thai
755,10,ON,Thai
756,7,ON,Thai
757,8,ON,Thai
758,6,ON,Thai
759,12,ON,Thai
760,6,ON,Thai
761,7,ON,Thai
762,4,ON,Thai
763,16,ON,Thai
764,9,ON,Thai
765,10,ON,Thai
766,7,ON,Thai
767,4,ON,Thai
768,2,ON,Thai
769,5,ON,Thai
770,3,ON,Thai
771,9,ON,Thai
772,2,ON,Thai
773,12,ON,Thai
774,12,ON,Thai
775,8,ON,Thai
776,10,ON,Thai
777,12,ON,Thai
778,3,ON,Thai
779,6,ON,Thai
780,8,ON,Thai
781,11,ON,Thai
782,4,ON,Thai
783,2,ON,Thai
784,2,ON,Thai
785,8,ON,Thai
786,8,ON,Thai
787,3,ON,Thai
788,12,ON,Thai
789,12,ON,Thai
790,15,ON,Thai
791,6,ON,Thai
792,5,ON,Thai
793,9,ON,Thai
794,3,ON,Thai
795,3,ON,Thai
796,12,ON,Thai
797,5,ON,Thai
798,10,ON,Thai
799,10,ON,Thai
800,10,ON,Thai
801,10,ON,Thai
802,3,ON,Thai
803,9,ON,Thai
804,9,ON,Thai
805,2,ON,Thai
806,5,ON,Thai
807,8,ON,Thai
808,4,ON,Thai
809,9,ON,Thai
810,9,ON,Thai
811,14,ON,Thai
812,13,ON,Thai
813,5,ON,Thai
814,8,ON,Thai
815,5,ON,Thai
816,13,ON,Thai
817,4,ON,Thai
818,10,ON,Thai
819,6,ON,Thai
820,2,ON,Thai
821,7,ON,Thai
822,5,ON,Thai
823,7,ON,Thai
824,10,ON,Thai
825,11,ON,Thai
826,3,ON,Thai
827,4,ON,Thai
828,1,ON,Thai
829,7,ON,Thai
830,4,ON,Thai
831,6,ON,Thai
832,8,ON,Thai
833,7,ON,Thai
834,13,ON,Thai
835,14,ON,Thai
836,1,ON,Thai
837,6,ON,Thai
838,16,ON,Thai
839,5,ON,Thai
840,9,ON,Thai
841,10,ON,Thai
842,10,ON,Thai
843,7,ON,Thai
844,8,ON,Thai
845,10,ON,Thai
846,2,ON,Thai
847,4,ON,Thai
848,11,ON,Thai
849,4,ON,Thai
850,1,ON,Thai
851,1,ON,Thai
852,10,ON,Thai
853,16,ON,Thai
854,6,ON,Thai
855,8,ON,Thai
856,2,ON,Thai
857,3,ON,Thai
858,8,ON,Thai
859,10,ON,Thai
860,7,ON,Thai
861,6,ON,Thai
862,2,ON,Thai
863,11,ON,Thai
864,9,ON,Thai
865,7,ON,Thai
866,12,ON,Thai
867,9,ON,Thai
868,8,ON,Thai
869,13,ON,Thai
870,8,ON,Thai
871,7,ON,Thai
872,7,ON,Thai
873,1,ON,Thai
874,12,ON,Thai
875,7,ON,Thai
876,11,ON,Thai
877,5,ON,Thai
878,6,ON,Thai
879,4,ON,Thai
880,9,ON,Thai
881,6,ON,Thai
882,4,ON,Thai
883,12,ON,Thai
884,2,ON,Thai
885,5,ON,Thai
886,12,ON,Thai
887,6,ON,Thai
888,7,ON,Thai
889,5,ON,Thai
890,8,ON,Thai
891,8,ON,Thai
892,10,ON,Thai
893,7,ON,Thai
894,4,ON,Thai
895,5,ON,Thai
896,3,ON,Thai
897,5,ON,Thai
898,14,ON,Thai
899,7,ON,Thai
900,8,ON,Thai
901,6,ON,Thai
902,4,ON,Thai
903,2,ON,Thai
904,8,ON,Thai
905,5,ON,Thai
906,4,ON,Thai
907,7,ON,Thai
908,9,ON,Thai
909,4,ON,Thai
910,11,ON,Thai
911,16,ON,Thai
912,4,ON,Thai
913,3,ON,Thai
914,3,ON,Thai
915,4,ON,Thai
916,4,ON,Thai
917,5,ON,Thai
918,7,ON,Thai
919,14,ON,Thai
920,3,ON,Thai
921,6,ON,Thai
922,7,ON,Thai
923,11,ON,Thai
924,10,ON,Thai
925,2,ON,Thai
926,6,ON,Thai
927,4,ON,Thai
928,7,ON,Thai
929,2,ON,Thai
930,6,ON,Thai
931,7,ON,Thai
932,6,ON,Thai
933,7,ON,Thai
934,4,ON,Thai
935,4,ON,Thai
936,1,ON,Thai
937,7,ON,Thai
938,3,ON,Thai
939,8,ON,Thai
940,2,ON,Thai
941,3,ON,Thai
942,3,ON,Thai
943,3,ON,Thai
944,1,ON,Thai
945,2,ON,Thai
946,5,ON,Thai
947,7,ON,Thai
948,5,ON,Thai
949,6,ON,Thai
950,1,ON,Thai
951,2,ON,Thai
952,9,ON,Thai
953,3,ON,Thai
954,10,ON,Thai
955,10,ON,Thai
956,7,ON,Thai
957,13,ON,Thai
958,8,ON,Thai
959,3,ON,Thai
960,4,ON,Thai
961,6,ON,Thai
962,5,ON,Thai
963,5,ON,Thai
964,6,ON,Thai
965,5,ON,Thai
966,8,ON,Thai
967,1,ON,Thai
968,3,ON,Thai
969,1,ON,Thai
970,3,ON,Thai
971,12,ON,Thai
972,6,ON,Thai
973,3,ON,Thai
974,4,ON,Thai
975,2,ON,Thai
976,5,ON,Thai
977,5,ON,Thai
978,3,ON,Thai
979,3,ON,Thai
980,3,ON,Thai
981,3,ON,Thai
982,7,ON,Thai
983,1,ON,Thai
984,11,ON,Thai
985,3,ON,Thai
986,4,ON,Thai
987,2,ON,Thai
988,1,ON,Thai
989,6,ON,Thai
990,1,ON,Thai
991,11,ON,Thai
992,2,ON,Thai
993,2,ON,Thai
994,2,ON,Thai
995,2,ON,Thai
996,3,ON,Thai
997,3,ON,Thai
998,1,ON,Thai
999,1,ON,Thai
1000,2,ON,Thai
1001,1,ON,Thai
1002,3,ON,Thai
1003,3,ON,Thai
1004,1,ON,Thai
1005,3,ON,Thai
1006,1,ON,Thai
1007,3,ON,Thai
1008,2,ON,Thai
1009,2,ON,Thai
1010,1,ON,Thai
1011,2,ON,Thai
1012,3,ON,Thai
1013,1,ON,Thai
1014,3,ON,Thai
1015,2,ON,Thai
1016,2,ON,Thai
1017,1,ON,Thai
1018,2,ON,Thai
1019,5,ON,Thai
1020,2,ON,Thai
1021,2,ON,Thai
1022,2,ON,Thai
1023,3,ON,Thai
1024,3,ON,Thai
1025,3,ON,Thai
1026,2,ON,Thai
1027,4,ON,Thai
1028,3,ON,Thai
1029,4,ON,Thai
1030,3,ON,Thai
1031,1,ON,Thai
1032,1,ON,Thai
1033,1,ON,Thai
1034,4,ON,Thai
1035,3,ON,Thai
1036,1,ON,Thai
1037,2,ON,Thai
1038,1,ON,Thai
1039,1,ON,Thai
1040,1,ON,Thai
1041,2,ON,Thai
1042,3,ON,Thai
1043,1,ON,Thai
1044,1,ON,Thai
1045,1,ON,Thai
1046,2,ON,Thai
1047,1,ON,Thai
1048,1,ON,Thai
1049,1,ON,Thai
1050,1,ON,Thai
1051,4,ON,Fast Food
1052,6,ON,Fast Food
1053,3,ON,Fast Food
1054,2,ON,Fast Food
1055,2,ON,Fast Food
1056,5,ON,Fast Food
1057,3,ON,Fast Food
1058,5,ON,Fast Food
1059,1,ON,Fast Food
1060,7,ON,Fast Food
1061,5,ON,Fast Food
1062,3,ON,Fast Food
1063,3,ON,Fast Food
1064,7,ON,Fast Food
1065,4,ON,Fast Food
1066,6,ON,Fast Food
1067,4,ON,Fast Food
1068,3,ON,Fast Food
1069,5,ON,Fast Food
1070,1,ON,Fast Food
1071,3,ON,Fast Food
1072,5,ON,Fast Food
1073,3,ON,Fast Food
1074,3,ON,Fast Food
1075,1,ON,Fast Food
1076,3,ON,Fast Food
1077,5,ON,Fast Food
1078,1,ON,Fast Food
1079,2,ON,Fast Food
1080,2,ON,Fast Food
1081,8,ON,Fast Food
1082,3,ON,Fast Food
1083,2,ON,Fast Food
1084,6,ON,Fast Food
1085,4,ON,Fast Food
1086,4,ON,Fast Food
1087,9,ON,Fast Food
1088,1,ON,Fast Food
1089,3,ON,Fast Food
1090,3,ON,Fast Food
1091,1,ON,Fast Food
1092,2,ON,Fast Food
1093,4,ON,Fast Food
1094,2,ON,Fast Food
1095,3,ON,Fast Food
1096,4,ON,Fast Food
1097,7,ON,Fast Food
1098,1,ON,Fast Food
1099,4,ON,Fast Food
1100,6,ON,Fast Food
1101,6,ON,Fast Food
1102,3,ON,Fast Food
1103,7,ON,Fast Food
1104,7,ON,Fast Food
1105,5,ON,Fast Food
